rainfall_intensity_mmhr,slope_gradient_pct,soil_clay_pct,flow_length_m,land_cover_index,vegetation_cover_pct,check_dam_density_no_km,soil_moisture_m3m3,manning_n,gully_depth_m,sediment_yield_observed_t_ha_yr,sediment_yield_predicted_t_ha_yr,prediction_uncertainty_t_ha_yr
22.364580022492078,25.86271635190177,16.760359300680626,171.63868810981373,0.19296118053633138,48.108256401604955,2.936618545711523,0.3656881819431652,0.039751296300102004,0.5211816057788757,14.815557391059468,13.847114785076982,0.5366950474156835
21.992326374040367,23.170623547645555,14.400502477230408,73.9935179433241,0.05608345950601734,31.77448906754984,5.466227731213714,0.19744858292712536,0.0388568759356227,1.310538301971815,10.959647925473782,11.220349375646636,0.5103368044870282
12.654459803689875,13.476174608149345,22.81065007411009,105.27545714695555,0.17983801797713073,64.29420006358626,5.466855869460414,0.1838751089436232,0.056697568663023765,1.065264961464125,9.556943452582978,8.728476752639153,0.6365802070472005
12.978202938176901,18.320057510093356,9.327963429089694,69.30636062448917,0.5084212807744103,19.706570462577155,5.525291054502491,0.30399307100569184,0.03981009557329533,2.0176833354612107,8.815044536217814,9.768014016338356,0.7033511095200653
40.44478589154097,26.207036759685305,17.653161103167527,48.52752357064696,0.8541734561081626,20.34045380856052,2.400017104211111,0.09925399968187425,0.0879437794283687,1.7483810484945346,16.031891204667524,15.840604200011624,0.6461650906404086
10.005941368972925,23.80717530279871,10.495078649618971,95.85977881037384,0.6532368324712254,22.806956425123193,2.8410097895937305,0.32976643710481063,0.03354984343594297,1.82374568419639,8.536536098207499,9.545789953929107,0.7284168689409936
6.579603454955802,18.59078932098691,25.83325621252335,211.8456778016988,0.600902969523361,64.2164140513197,4.954011821711562,0.15989831500132168,0.030736487404693466,1.0861031435411952,9.583079872304724,9.299800716941501,0.6342279292722434
52.48781768620104,12.800143555765093,28.962606422723272,103.7762436034995,0.747953542095095,59.60779089214127,0.7209487291502394,0.24690319914239683,0.02304667763750509,0.34726188067691693,16.54341404523545,17.164581913892242,0.692202146291522
34.40249830404962,8.437659513822508,11.784382523297033,156.64492429311818,0.6399114745585177,25.219071302152496,0.6865097729458243,0.14161619762908279,0.05868137122174165,1.7428573130031153,13.378993899679,12.287866504586784,0.4074043331914413
20.699929039208428,30.20525435915649,37.71370902872408,77.01456322239451,0.44342726445456737,15.791345921957788,5.530367977479004,0.31499453050399856,0.07182301332071947,1.5033075369622242,14.252274149181853,16.460934698828773,0.48599955564669817
27.389881179880724,29.609407190153288,11.291186803490334,193.07141008400777,0.8153634452631032,7.114227437738869,0.17660332762233222,0.3860702157497498,0.061043913424643464,0.5688169304038372,14.176783397845881,12.239171584844984,0.47920538802646073
17.982390885270295,23.399080878524487,21.471147076260085,144.98006979537894,0.3101844704534268,56.28683922687522,2.2972429178845006,0.2530667607034351,0.03457933027824849,1.7378718278470446,13.704918968334212,12.898067840358204,0.4367375893704105
45.64711893676335,22.14026448352182,25.033375550690113,210.0908030917562,0.9281149072819286,45.41548148890342,1.1696773405939183,0.38422937276344155,0.08463996183201647,0.583671052824411,19.254071522605507,17.634833703618757,0.936161319254827
31.0028853601832,9.08989344183566,27.792145956992094,85.19041919339811,0.11619058251729963,57.673576746720556,0.5039191367241085,0.20866217228909223,0.04655078772766057,1.7054007694654705,13.339984417892625,14.252324653031822,0.40389347983066765
31.4548626550718,18.401946152632892,18.849584018679415,127.60671436958486,0.6376798928642896,58.1191324648259,5.843208601794945,0.17164848623747883,0.029856093859578638,1.6558667164734007,10.66229526288123,11.2774513202672,0.5370985441203578
28.209862933703388,19.515958644305485,32.24485559026719,58.20913194693591,0.5005163530401366,68.35820277766247,0.9957136899664614,0.34835532615811876,0.03337389258079736,0.314282957964845,14.375636401177625,12.986902189935437,0.49710215832631766
6.531802318475085,18.842448735377204,19.60623351583628,47.17684707709964,0.42576165667666543,36.197474671355934,2.5918491353637485,0.09213818401258489,0.05067479103272057,1.772075121317383,7.4344145561751125,8.571124322142756,0.8276078077239084
65.31866617885905,12.262747761395929,16.591471150882278,137.0719267431969,0.4297163797949136,67.04556201811607,1.537035026212088,0.16997612147527544,0.05810631269869193,1.074552777634498,20.30420413132951,19.507866065322652,1.0306732540399872
13.453428679473056,8.714350744657661,23.407999476884456,180.683349203336,0.04220752403904726,37.682561904779156,2.947017578994607,0.30095672359918446,0.062101414098415145,1.2625079482966357,10.179405739478284,10.62094904691986,0.580558601226623
11.713464675186325,32.941343720332235,11.856704929806831,59.958899078994015,0.7515138048628117,58.08660583429701,4.601365223737432,0.14045174600183385,0.025126604071300206,2.132914916478173,7.191287374222648,7.900513819367969,0.8494892540996302
12.617189377899173,21.69033946593328,40.84937792028349,160.5832981220687,0.35234708016206495,46.33564622727616,3.958301675547236,0.3649450005578742,0.0807246199883457,2.0477136258834885,12.529779893497455,12.250627246843043,0.36902492736489756
16.930330165903285,30.87708190958435,26.70331829944226,154.31097962288257,0.47663635697337703,74.1068527922425,3.430498615147715,0.23429689699837591,0.04355012634567229,1.0270693565352473,13.245603203943812,14.282836005439442,0.3953991705752745
18.28704578365122,25.159552688659915,12.897827818803133,116.50976623689121,0.8475940869705246,32.759634018210164,3.0640875642588457,0.15868903226124115,0.03815777935899911,1.6481892662129807,10.93906675893534,10.774783110398687,0.512189109475488
34.13145985941382,29.609262536508066,35.06631533962167,173.3823502089858,0.577108501080367,56.737034681121855,0.7911122730446967,0.1988015806422732,0.06812975371753575,1.2748628913850428,17.625103316682186,18.01126195591959,0.7895541807217281
48.788502316838304,11.479927823585184,32.49290238109241,138.78128917824097,0.8514365951571664,49.85712267914918,2.415021956787223,0.17079914405063584,0.06294926049535035,1.8621788915853654,16.739152155592446,16.426649716752443,0.7098185762236515
37.41918910800826,8.181025824451787,22.637223570515886,209.29997807153174,0.13707939456275986,79.90120015977524,5.431595713012722,0.3042941230113181,0.08949744632168645,0.9073483192545193,15.69824637847574,13.568472737715028,0.6161370562831481
11.858446480592809,23.416108625214303,41.44585800811395,172.74111906115093,0.28181754969450523,10.79463307844927,4.923138273568261,0.11516953495678459,0.048724727100243406,1.194781325232045,16.37114123986583,16.23031177142524,0.676697593808256
16.3574696687251,21.480395319204533,25.020911083533147,197.31865636021234,0.22793241443112855,49.8581648657833,0.38843849083268966,0.35317544170374277,0.0328273613757936,0.513578339521368,14.156617116815386,13.16063777099037,0.4773904227337162
